work_order_id,equipment_id,work_order_type,description,priority,status,creation_date,planned_date,completion_date,assigned_technician,estimated_hours,actual_hours
WO3698,EQ027,Révision générale,Maintenance Ventilateur 27 - Remplacement,Programmé,Annulé,2025-05-23,2025-05-24,,Martin Dubois,11,
WO3699,EQ102,Maintenance préventive,Maintenance Pompe centrifuge 102 - Réparation,Normal,Terminé,2025-06-23,2025-07-03,2025-07-06,Marie Durand,10,6
WO3700,EQ096,Amélioration,Maintenance Presse hydraulique 96 - Contrôle,Normal,Terminé,2025-07-04,2025-07-10,2025-07-12,Jean Leroy,3,10
WO3701,EQ241,Révision générale,Maintenance Groupe électrogène 241 - Remplacement,Programmé,Terminé,2025-08-04,2025-08-11,2025-08-12,Claire Bernard,6,7
WO3702,EQ463,Maintenance préventive,Maintenance Compresseur 463 - Vérification,Programmé,Terminé,2025-06-03,2025-06-07,2025-06-12,Claire Bernard,4,17
WO3703,EQ444,Dépannage urgent,Maintenance Presse hydraulique 444 - Vérification,Normal,Terminé,2025-09-29,2025-10-07,2025-10-06,Claire Bernard,4,12
WO3704,EQ118,Révision générale,Maintenance Moteur électrique 118 - Contrôle,Urgent,Annulé,2025-09-04,2025-09-14,,Claire Bernard,16,
WO3705,EQ183,Révision générale,Maintenance Robot industriel 183 - Contrôle,Urgent,Terminé,2025-06-21,2025-07-05,2025-07-07,Sophie Laurent,12,11
WO3706,EQ077,Maintenance corrective,Maintenance Compresseur 77 - Vérification,Urgent,Terminé,2025-09-15,2025-09-16,2025-09-19,Marie Durand,1,4
WO3707,EQ138,Inspection,Maintenance Ventilateur 138 - Vérification,Très urgent,Terminé,2025-10-05,2025-10-18,2025-10-20,Martin Dubois,4,7
WO3708,EQ160,Inspection,Maintenance Robot industriel 160 - Vérification,Programmé,Terminé,2025-08-01,2025-08-04,2025-08-07,Marie Durand,13,14
WO3709,EQ334,Amélioration,Maintenance Réducteur 334 - Réparation,Très urgent,Terminé,2025-08-03,2025-08-12,2025-08-14,Claire Bernard,2,1
WO3710,EQ356,Amélioration,Maintenance Compresseur 356 - Remplacement,Urgent,Annulé,2025-06-13,2025-06-23,,Pierre Moreau,12,
WO3711,EQ375,Amélioration,Maintenance Moteur électrique 375 - Contrôle,Normal,Terminé,2025-07-02,2025-07-15,2025-07-14,Claire Bernard,5,1
WO3712,EQ094,Dépannage urgent,Maintenance Échangeur thermique 94 - Contrôle,Très urgent,Terminé,2025-06-21,2025-06-26,2025-07-01,Pierre Moreau,14,19
WO3713,EQ320,Dépannage urgent,Maintenance Robot industriel 320 - Remplacement,Très urgent,Annulé,2025-08-02,2025-08-04,,Pierre Moreau,7,
WO3714,EQ500,Maintenance corrective,Maintenance Échangeur thermique 500 - Contrôle,Normal,Terminé,2025-09-30,2025-10-12,2025-10-11,Marie Durand,13,1
WO3715,EQ166,Maintenance corrective,Maintenance Presse hydraulique 166 - Réparation,Normal,Terminé,2025-06-12,2025-06-20,2025-06-20,Marie Durand,5,11
WO3716,EQ250,Maintenance préventive,Maintenance Transformateur 250 - Réparation,Très urgent,Terminé,2025-10-09,2025-10-22,2025-10-26,Martin Dubois,9,1
WO3717,EQ117,Révision générale,Maintenance Réducteur 117 - Vérification,Très urgent,Terminé,2025-08-27,2025-09-01,2025-08-30,Sophie Laurent,7,10
WO3718,EQ086,Révision générale,Maintenance Presse hydraulique 86 - Réparation,Normal,Annulé,2025-08-05,2025-08-19,,Claire Bernard,16,
WO3719,EQ299,Maintenance préventive,Maintenance Compresseur 299 - Contrôle,Programmé,Terminé,2025-09-19,2025-09-28,2025-09-30,Martin Dubois,9,5
WO3720,EQ391,Dépannage urgent,Maintenance Ventilateur 391 - Remplacement,Urgent,Annulé,2025-06-28,2025-07-02,,Jean Leroy,12,
WO3721,EQ017,Dépannage urgent,Maintenance Échangeur thermique 17 - Réparation,Très urgent,Terminé,2025-06-06,2025-06-18,2025-06-18,Martin Dubois,10,6
WO3722,EQ437,Maintenance corrective,Maintenance Pompe centrifuge 437 - Réparation,Urgent,Terminé,2025-10-11,2025-10-13,2025-10-16,Pierre Moreau,16,8
WO3723,EQ304,Révision générale,Maintenance Réducteur 304 - Remplacement,Très urgent,Annulé,2025-08-25,2025-09-02,,Jean Leroy,5,
WO3724,EQ327,Amélioration,Maintenance Presse hydraulique 327 - Vérification,Normal,Terminé,2025-06-24,2025-07-01,2025-07-05,Jean Leroy,4,14
WO3725,EQ082,Dépannage urgent,Maintenance Réducteur 82 - Réparation,Très urgent,Annulé,2025-08-16,2025-08-17,,Pierre Moreau,16,
WO3726,EQ343,Nettoyage,Maintenance Transformateur 343 - Contrôle,Normal,Terminé,2025-07-30,2025-08-10,2025-08-08,Sophie Laurent,5,16
WO3727,EQ150,Révision générale,Maintenance Presse hydraulique 150 - Vérification,Normal,Terminé,2025-09-07,2025-09-14,2025-09-17,Jean Leroy,14,18
WO3728,EQ440,Révision générale,Maintenance Compresseur 440 - Contrôle,Très urgent,En cours,2025-10-20,2025-10-27,,Marie Durand,1,
WO3729,EQ348,Amélioration,Maintenance Transformateur 348 - Réparation,Programmé,Terminé,2025-08-27,2025-09-01,2025-08-31,Marie Durand,11,3
WO3730,EQ134,Nettoyage,Maintenance Robot industriel 134 - Remplacement,Urgent,Terminé,2025-10-24,2025-11-02,2025-11-06,Claire Bernard,11,19
WO3731,EQ048,Maintenance préventive,Maintenance Réducteur 48 - Vérification,Très urgent,Terminé,2025-07-25,2025-08-07,2025-08-06,Jean Leroy,11,3
WO3732,EQ382,Nettoyage,Maintenance Moteur électrique 382 - Vérification,Très urgent,Annulé,2025-07-23,2025-08-01,,Martin Dubois,12,
WO3733,EQ228,Révision générale,Maintenance Groupe électrogène 228 - Vérification,Programmé,Terminé,2025-05-11,2025-05-12,2025-05-16,Pierre Moreau,8,7
WO3734,EQ294,Révision générale,Maintenance Pompe centrifuge 294 - Contrôle,Urgent,Annulé,2025-06-11,2025-06-12,,Sophie Laurent,7,
WO3735,EQ474,Maintenance préventive,Maintenance Échangeur thermique 474 - Remplacement,Urgent,Terminé,2025-06-08,2025-06-18,2025-06-18,Martin Dubois,6,16
WO3736,EQ092,Révision générale,Maintenance Transformateur 92 - Contrôle,Programmé,Terminé,2025-07-09,2025-07-10,2025-07-12,Pierre Moreau,3,9
WO3737,EQ264,Inspection,Maintenance Ventilateur 264 - Réparation,Programmé,Terminé,2025-09-30,2025-10-09,2025-10-09,Sophie Laurent,16,14
WO3738,EQ394,Révision générale,Maintenance Convoyeur 394 - Contrôle,Très urgent,Terminé,2025-05-20,2025-06-03,2025-06-05,Sophie Laurent,15,1
WO3739,EQ494,Révision générale,Maintenance Transformateur 494 - Contrôle,Très urgent,Terminé,2025-07-02,2025-07-04,2025-07-07,Sophie Laurent,4,5
WO3740,EQ077,Dépannage urgent,Maintenance Compresseur 77 - Vérification,Très urgent,Terminé,2025-06-18,2025-06-21,2025-06-20,Jean Leroy,4,19
WO3741,EQ455,Amélioration,Maintenance Échangeur thermique 455 - Contrôle,Urgent,Annulé,2025-05-22,2025-05-23,,Claire Bernard,6,
WO3742,EQ499,Dépannage urgent,Maintenance Presse hydraulique 499 - Réparation,Très urgent,Annulé,2025-08-04,2025-08-12,,Marie Durand,4,
WO3743,EQ211,Maintenance corrective,Maintenance Groupe électrogène 211 - Réparation,Programmé,Terminé,2025-09-08,2025-09-19,2025-09-20,Marie Durand,15,17
WO3744,EQ459,Amélioration,Maintenance Chaudière 459 - Contrôle,Normal,Terminé,2025-07-03,2025-07-17,2025-07-17,Sophie Laurent,15,11
WO3745,EQ093,Maintenance préventive,Maintenance Ventilateur 93 - Réparation,Très urgent,Ouvert,2025-11-04,2025-11-08,,Claire Bernard,4,
WO3746,EQ005,Inspection,Maintenance Presse hydraulique 05 - Réparation,Programmé,Terminé,2025-09-14,2025-09-19,2025-09-18,Martin Dubois,3,20
WO3747,EQ188,Dépannage urgent,Maintenance Presse hydraulique 188 - Contrôle,Programmé,Terminé,2025-07-25,2025-08-02,2025-08-04,Jean Leroy,8,8
WO3748,EQ387,Révision générale,Maintenance Robot industriel 387 - Remplacement,Très urgent,Terminé,2025-08-10,2025-08-24,2025-08-27,Claire Bernard,13,17
WO3749,EQ193,Maintenance corrective,Maintenance Transformateur 193 - Remplacement,Programmé,Terminé,2025-06-07,2025-06-13,2025-06-12,Jean Leroy,4,4
WO3750,EQ274,Maintenance préventive,Maintenance Groupe électrogène 274 - Vérification,Urgent,Annulé,2025-08-13,2025-08-26,,Sophie Laurent,6,
WO3751,EQ255,Révision générale,Maintenance Robot industriel 255 - Vérification,Normal,Terminé,2025-10-22,2025-11-03,2025-11-08,Claire Bernard,6,5
WO3752,EQ409,Nettoyage,Maintenance Chaudière 409 - Réparation,Urgent,Annulé,2025-06-12,2025-06-25,,Pierre Moreau,6,
WO3753,EQ018,Maintenance préventive,Maintenance Convoyeur 18 - Vérification,Urgent,Terminé,2025-10-03,2025-10-08,2025-10-11,Sophie Laurent,2,9
WO3754,EQ058,Nettoyage,Maintenance Chaudière 58 - Réparation,Normal,Terminé,2025-06-09,2025-06-21,2025-06-22,Martin Dubois,13,13
WO3755,EQ379,Révision générale,Maintenance Convoyeur 379 - Remplacement,Urgent,Terminé,2025-06-05,2025-06-18,2025-06-23,Pierre Moreau,4,11
WO3756,EQ346,Inspection,Maintenance Ventilateur 346 - Vérification,Très urgent,Annulé,2025-06-21,2025-06-29,,Jean Leroy,3,
WO3757,EQ269,Maintenance corrective,Maintenance Échangeur thermique 269 - Vérification,Programmé,Ouvert,2025-11-04,2025-11-10,,Martin Dubois,15,
WO3758,EQ044,Maintenance corrective,Maintenance Moteur électrique 44 - Contrôle,Normal,Terminé,2025-08-12,2025-08-19,2025-08-19,Pierre Moreau,10,12
WO3759,EQ390,Maintenance préventive,Maintenance Pompe centrifuge 390 - Vérification,Normal,Terminé,2025-06-26,2025-07-02,2025-07-03,Sophie Laurent,12,11
WO3760,EQ009,Maintenance préventive,Maintenance Convoyeur 09 - Remplacement,Urgent,En cours,2025-10-15,2025-10-25,,Claire Bernard,3,
WO3761,EQ144,Maintenance préventive,Maintenance Transformateur 144 - Vérification,Normal,Terminé,2025-09-06,2025-09-07,2025-09-09,Jean Leroy,4,20
WO3762,EQ240,Révision générale,Maintenance Convoyeur 240 - Contrôle,Très urgent,Annulé,2025-05-18,2025-05-29,,Sophie Laurent,3,
WO3763,EQ255,Amélioration,Maintenance Robot industriel 255 - Réparation,Normal,Terminé,2025-10-04,2025-10-18,2025-10-21,Marie Durand,15,3
WO3764,EQ279,Inspection,Maintenance Presse hydraulique 279 - Vérification,Normal,Terminé,2025-06-21,2025-07-05,2025-07-07,Claire Bernard,3,14
WO3765,EQ019,Maintenance préventive,Maintenance Robot industriel 19 - Contrôle,Normal,Terminé,2025-08-09,2025-08-19,2025-08-21,Jean Leroy,10,10
WO3766,EQ029,Nettoyage,Maintenance Presse hydraulique 29 - Contrôle,Urgent,En cours,2025-10-21,2025-10-23,,Martin Dubois,11,
WO3767,EQ018,Maintenance corrective,Maintenance Convoyeur 18 - Vérification,Très urgent,Terminé,2025-10-21,2025-10-23,2025-10-23,Pierre Moreau,8,13
WO3768,EQ151,Maintenance préventive,Maintenance Pompe centrifuge 151 - Vérification,Normal,Terminé,2025-07-27,2025-08-06,2025-08-10,Martin Dubois,16,4
WO3769,EQ441,Révision générale,Maintenance Chaudière 441 - Réparation,Urgent,Terminé,2025-10-09,2025-10-23,2025-10-25,Jean Leroy,7,6
WO3770,EQ283,Nettoyage,Maintenance Ventilateur 283 - Contrôle,Normal,Terminé,2025-05-18,2025-05-27,2025-05-30,Claire Bernard,14,9
WO3771,EQ443,Maintenance corrective,Maintenance Transformateur 443 - Vérification,Programmé,Annulé,2025-07-07,2025-07-09,,Jean Leroy,10,
WO3772,EQ371,Amélioration,Maintenance Groupe électrogène 371 - Contrôle,Normal,Annulé,2025-08-10,2025-08-13,,Martin Dubois,6,
WO3773,EQ380,Inspection,Maintenance Robot industriel 380 - Réparation,Programmé,Terminé,2025-08-12,2025-08-23,2025-08-22,Martin Dubois,6,4
WO3774,EQ346,Inspection,Maintenance Ventilateur 346 - Réparation,Urgent,Terminé,2025-08-26,2025-08-30,2025-09-02,Martin Dubois,1,1
WO3775,EQ059,Dépannage urgent,Maintenance Ventilateur 59 - Vérification,Normal,Annulé,2025-09-08,2025-09-15,,Sophie Laurent,2,
WO3776,EQ178,Maintenance préventive,Maintenance Moteur électrique 178 - Contrôle,Normal,Annulé,2025-09-22,2025-09-23,,Sophie Laurent,6,
WO3777,EQ307,Révision générale,Maintenance Presse hydraulique 307 - Vérification,Très urgent,Annulé,2025-06-03,2025-06-14,,Jean Leroy,2,
WO3778,EQ097,Dépannage urgent,Maintenance Presse hydraulique 97 - Réparation,Programmé,Terminé,2025-05-11,2025-05-23,2025-05-23,Pierre Moreau,11,14
WO3779,EQ286,Inspection,Maintenance Pompe centrifuge 286 - Réparation,Normal,Terminé,2025-06-09,2025-06-11,2025-06-10,Martin Dubois,5,15
WO3780,EQ167,Nettoyage,Maintenance Transformateur 167 - Contrôle,Urgent,Terminé,2025-08-17,2025-08-31,2025-09-01,Marie Durand,15,4
WO3781,EQ477,Maintenance préventive,Maintenance Ventilateur 477 - Contrôle,Urgent,Terminé,2025-08-07,2025-08-09,2025-08-12,Martin Dubois,9,11
WO3782,EQ098,Maintenance corrective,Maintenance Presse hydraulique 98 - Vérification,Normal,Terminé,2025-07-29,2025-08-11,2025-08-16,Marie Durand,10,10
WO3783,EQ302,Dépannage urgent,Maintenance Ventilateur 302 - Vérification,Programmé,Annulé,2025-09-22,2025-09-30,,Marie Durand,15,
WO3784,EQ128,Amélioration,Maintenance Moteur électrique 128 - Contrôle,Urgent,Terminé,2025-10-09,2025-10-10,2025-10-08,Martin Dubois,12,6
WO3785,EQ002,Nettoyage,Maintenance Convoyeur 02 - Contrôle,Programmé,Terminé,2025-08-07,2025-08-12,2025-08-13,Martin Dubois,3,15
WO3786,EQ418,Nettoyage,Maintenance Convoyeur 418 - Remplacement,Normal,Terminé,2025-08-15,2025-08-18,2025-08-16,Pierre Moreau,5,13
WO3787,EQ045,Nettoyage,Maintenance Groupe électrogène 45 - Remplacement,Programmé,Annulé,2025-09-16,2025-09-23,,Sophie Laurent,11,
WO3788,EQ275,Amélioration,Maintenance Groupe électrogène 275 - Vérification,Programmé,Terminé,2025-09-07,2025-09-12,2025-09-15,Jean Leroy,7,7
WO3789,EQ187,Révision générale,Maintenance Moteur électrique 187 - Vérification,Programmé,Terminé,2025-05-30,2025-06-01,2025-06-04,Martin Dubois,3,19
WO3790,EQ192,Inspection,Maintenance Ventilateur 192 - Contrôle,Programmé,Terminé,2025-05-28,2025-06-02,2025-06-06,Martin Dubois,1,8
WO3791,EQ337,Inspection,Maintenance Ventilateur 337 - Contrôle,Urgent,Terminé,2025-09-14,2025-09-18,2025-09-19,Pierre Moreau,12,13
WO3792,EQ122,Maintenance préventive,Maintenance Convoyeur 122 - Remplacement,Très urgent,Terminé,2025-06-13,2025-06-22,2025-06-25,Claire Bernard,2,18
WO3793,EQ318,Dépannage urgent,Maintenance Transformateur 318 - Réparation,Très urgent,Terminé,2025-10-06,2025-10-13,2025-10-11,Claire Bernard,5,1
WO3794,EQ296,Inspection,Maintenance Groupe électrogène 296 - Vérification,Programmé,Annulé,2025-06-07,2025-06-10,,Jean Leroy,5,
WO3795,EQ498,Amélioration,Maintenance Réducteur 498 - Réparation,Normal,Annulé,2025-06-27,2025-07-08,,Jean Leroy,1,
WO3796,EQ027,Amélioration,Maintenance Ventilateur 27 - Remplacement,Urgent,Annulé,2025-09-30,2025-10-04,,Martin Dubois,6,
WO3797,EQ449,Maintenance préventive,Maintenance Réducteur 449 - Vérification,Normal,Terminé,2025-05-10,2025-05-23,2025-05-25,Claire Bernard,13,14
WO3798,EQ144,Maintenance corrective,Maintenance Transformateur 144 - Réparation,Très urgent,Terminé,2025-07-06,2025-07-15,2025-07-20,Sophie Laurent,13,13
WO3799,EQ062,Maintenance préventive,Maintenance Transformateur 62 - Remplacement,Urgent,Annulé,2025-08-17,2025-08-20,,Jean Leroy,2,
WO3800,EQ020,Maintenance préventive,Maintenance Groupe électrogène 20 - Contrôle,Normal,Terminé,2025-06-08,2025-06-21,2025-06-23,Jean Leroy,15,10
WO3801,EQ178,Nettoyage,Maintenance Moteur électrique 178 - Contrôle,Programmé,Terminé,2025-08-01,2025-08-13,2025-08-16,Jean Leroy,8,6
WO3802,EQ206,Maintenance corrective,Maintenance Moteur électrique 206 - Vérification,Programmé,En cours,2025-10-24,2025-10-26,,Sophie Laurent,15,
WO3803,EQ173,Nettoyage,Maintenance Pompe centrifuge 173 - Contrôle,Normal,Annulé,2025-07-19,2025-07-28,,Martin Dubois,9,
WO3804,EQ446,Inspection,Maintenance Presse hydraulique 446 - Remplacement,Très urgent,Terminé,2025-05-17,2025-05-18,2025-05-18,Claire Bernard,3,14
WO3805,EQ010,Révision générale,Maintenance Échangeur thermique 10 - Remplacement,Normal,Terminé,2025-09-26,2025-10-05,2025-10-10,Jean Leroy,3,16
WO3806,EQ334,Maintenance préventive,Maintenance Réducteur 334 - Remplacement,Très urgent,Terminé,2025-06-10,2025-06-19,2025-06-24,Jean Leroy,4,1
WO3807,EQ294,Révision générale,Maintenance Pompe centrifuge 294 - Remplacement,Très urgent,Terminé,2025-06-15,2025-06-24,2025-06-27,Pierre Moreau,6,5
WO3808,EQ053,Révision générale,Maintenance Ventilateur 53 - Contrôle,Très urgent,Annulé,2025-05-20,2025-05-21,,Claire Bernard,11,
WO3809,EQ145,Révision générale,Maintenance Ventilateur 145 - Remplacement,Très urgent,Terminé,2025-08-08,2025-08-12,2025-08-10,Sophie Laurent,2,18
WO3810,EQ404,Inspection,Maintenance Presse hydraulique 404 - Contrôle,Programmé,Terminé,2025-07-03,2025-07-15,2025-07-18,Marie Durand,10,16
WO3811,EQ072,Maintenance corrective,Maintenance Presse hydraulique 72 - Vérification,Normal,Annulé,2025-07-30,2025-08-02,,Claire Bernard,4,
WO3812,EQ018,Révision générale,Maintenance Convoyeur 18 - Vérification,Normal,Terminé,2025-09-30,2025-10-05,2025-10-08,Sophie Laurent,11,17
WO3813,EQ117,Nettoyage,Maintenance Réducteur 117 - Réparation,Très urgent,Terminé,2025-07-27,2025-08-05,2025-08-04,Sophie Laurent,8,11
WO3814,EQ304,Amélioration,Maintenance Réducteur 304 - Réparation,Très urgent,Terminé,2025-10-29,2025-10-31,2025-11-05,Sophie Laurent,12,18
WO3815,EQ378,Maintenance corrective,Maintenance Réducteur 378 - Vérification,Très urgent,Annulé,2025-08-28,2025-09-03,,Claire Bernard,8,
WO3816,EQ318,Révision générale,Maintenance Transformateur 318 - Contrôle,Normal,Terminé,2025-09-27,2025-10-09,2025-10-11,Martin Dubois,15,10
WO3817,EQ003,Inspection,Maintenance Presse hydraulique 03 - Vérification,Très urgent,Terminé,2025-05-18,2025-05-24,2025-05-27,Pierre Moreau,8,18
WO3818,EQ357,Dépannage urgent,Maintenance Chaudière 357 - Réparation,Programmé,Terminé,2025-08-16,2025-08-27,2025-09-01,Martin Dubois,5,10
WO3819,EQ160,Dépannage urgent,Maintenance Robot industriel 160 - Remplacement,Normal,Terminé,2025-08-18,2025-08-29,2025-08-27,Jean Leroy,7,3
WO3820,EQ317,Maintenance préventive,Maintenance Robot industriel 317 - Contrôle,Urgent,Annulé,2025-06-29,2025-07-09,,Pierre Moreau,6,
WO3821,EQ387,Nettoyage,Maintenance Robot industriel 387 - Réparation,Très urgent,Annulé,2025-06-22,2025-06-25,,Pierre Moreau,2,
WO3822,EQ376,Amélioration,Maintenance Chaudière 376 - Réparation,Programmé,Terminé,2025-10-15,2025-10-29,2025-10-30,Sophie Laurent,6,6
WO3823,EQ095,Inspection,Maintenance Presse hydraulique 95 - Réparation,Programmé,En cours,2025-11-02,2025-11-12,,Claire Bernard,6,
WO3824,EQ133,Nettoyage,Maintenance Groupe électrogène 133 - Vérification,Normal,Terminé,2025-07-30,2025-08-11,2025-08-09,Claire Bernard,13,16
WO3825,EQ149,Inspection,Maintenance Compresseur 149 - Réparation,Programmé,En cours,2025-10-18,2025-10-21,,Claire Bernard,9,
WO3826,EQ369,Nettoyage,Maintenance Moteur électrique 369 - Contrôle,Normal,Terminé,2025-10-01,2025-10-02,2025-10-03,Marie Durand,2,6
WO3827,EQ377,Inspection,Maintenance Chaudière 377 - Réparation,Normal,Terminé,2025-10-05,2025-10-15,2025-10-14,Pierre Moreau,13,8
WO3828,EQ095,Amélioration,Maintenance Presse hydraulique 95 - Vérification,Normal,Annulé,2025-05-14,2025-05-16,,Jean Leroy,16,
WO3829,EQ010,Maintenance préventive,Maintenance Échangeur thermique 10 - Remplacement,Programmé,Terminé,2025-08-22,2025-09-05,2025-09-09,Marie Durand,14,17
WO3830,EQ342,Maintenance corrective,Maintenance Convoyeur 342 - Contrôle,Urgent,Terminé,2025-08-25,2025-09-07,2025-09-09,Martin Dubois,10,13
WO3831,EQ374,Nettoyage,Maintenance Réducteur 374 - Remplacement,Programmé,Terminé,2025-09-26,2025-10-01,2025-09-29,Jean Leroy,14,16
WO3832,EQ465,Révision générale,Maintenance Presse hydraulique 465 - Contrôle,Urgent,Terminé,2025-05-23,2025-06-06,2025-06-05,Pierre Moreau,5,1
WO3833,EQ280,Révision générale,Maintenance Compresseur 280 - Vérification,Urgent,Terminé,2025-06-26,2025-07-10,2025-07-10,Sophie Laurent,9,5
WO3834,EQ011,Dépannage urgent,Maintenance Chaudière 11 - Contrôle,Normal,Terminé,2025-09-24,2025-09-27,2025-09-26,Jean Leroy,10,19
WO3835,EQ029,Maintenance corrective,Maintenance Presse hydraulique 29 - Vérification,Très urgent,Terminé,2025-07-19,2025-07-31,2025-08-03,Marie Durand,4,11
WO3836,EQ076,Maintenance corrective,Maintenance Presse hydraulique 76 - Réparation,Programmé,Terminé,2025-08-09,2025-08-22,2025-08-20,Pierre Moreau,9,8
WO3837,EQ275,Nettoyage,Maintenance Groupe électrogène 275 - Réparation,Très urgent,Terminé,2025-05-31,2025-06-04,2025-06-06,Jean Leroy,16,11
WO3838,EQ485,Maintenance préventive,Maintenance Compresseur 485 - Réparation,Programmé,Terminé,2025-09-03,2025-09-17,2025-09-15,Claire Bernard,13,19
WO3839,EQ460,Maintenance corrective,Maintenance Groupe électrogène 460 - Vérification,Programmé,Terminé,2025-09-22,2025-10-05,2025-10-08,Sophie Laurent,4,10
WO3840,EQ112,Dépannage urgent,Maintenance Robot industriel 112 - Contrôle,Urgent,Terminé,2025-10-25,2025-10-30,2025-11-02,Claire Bernard,9,12
WO3841,EQ130,Maintenance préventive,Maintenance Réducteur 130 - Réparation,Normal,Terminé,2025-08-20,2025-08-26,2025-08-24,Sophie Laurent,8,7
WO3842,EQ111,Révision générale,Maintenance Presse hydraulique 111 - Vérification,Urgent,Annulé,2025-08-01,2025-08-13,,Claire Bernard,5,
WO3843,EQ462,Maintenance préventive,Maintenance Groupe électrogène 462 - Vérification,Programmé,Terminé,2025-05-15,2025-05-29,2025-06-01,Pierre Moreau,5,3
WO3844,EQ484,Maintenance corrective,Maintenance Échangeur thermique 484 - Vérification,Programmé,Terminé,2025-08-09,2025-08-16,2025-08-15,Marie Durand,15,3
WO3845,EQ028,Maintenance corrective,Maintenance Robot industriel 28 - Contrôle,Très urgent,En cours,2025-10-14,2025-10-15,,Marie Durand,9,
WO3846,EQ315,Nettoyage,Maintenance Convoyeur 315 - Contrôle,Très urgent,Terminé,2025-06-23,2025-07-03,2025-07-03,Marie Durand,1,19
WO3847,EQ326,Dépannage urgent,Maintenance Convoyeur 326 - Contrôle,Normal,Terminé,2025-10-05,2025-10-10,2025-10-15,Sophie Laurent,6,8
WO3848,EQ365,Maintenance préventive,Maintenance Robot industriel 365 - Contrôle,Normal,Terminé,2025-08-09,2025-08-17,2025-08-19,Sophie Laurent,12,8
WO3849,EQ111,Maintenance corrective,Maintenance Presse hydraulique 111 - Réparation,Urgent,Annulé,2025-08-14,2025-08-28,,Martin Dubois,8,
WO3850,EQ306,Révision générale,Maintenance Robot industriel 306 - Réparation,Normal,Terminé,2025-06-27,2025-06-28,2025-07-02,Martin Dubois,3,4
WO3851,EQ464,Dépannage urgent,Maintenance Presse hydraulique 464 - Réparation,Très urgent,Terminé,2025-07-16,2025-07-18,2025-07-21,Martin Dubois,13,5
WO3852,EQ162,Maintenance préventive,Maintenance Convoyeur 162 - Vérification,Urgent,Terminé,2025-08-18,2025-08-28,2025-09-02,Sophie Laurent,3,10
WO3853,EQ199,Amélioration,Maintenance Convoyeur 199 - Contrôle,Normal,Annulé,2025-05-10,2025-05-12,,Marie Durand,4,
WO3854,EQ371,Nettoyage,Maintenance Groupe électrogène 371 - Vérification,Urgent,Annulé,2025-08-29,2025-09-09,,Martin Dubois,4,
WO3855,EQ293,Amélioration,Maintenance Réducteur 293 - Vérification,Très urgent,Terminé,2025-10-02,2025-10-07,2025-10-07,Pierre Moreau,4,16
WO3856,EQ357,Dépannage urgent,Maintenance Chaudière 357 - Remplacement,Urgent,Terminé,2025-07-20,2025-08-02,2025-08-06,Sophie Laurent,8,20
WO3857,EQ181,Inspection,Maintenance Chaudière 181 - Vérification,Normal,Terminé,2025-07-24,2025-08-02,2025-08-04,Jean Leroy,5,8
WO3858,EQ422,Amélioration,Maintenance Pompe centrifuge 422 - Contrôle,Normal,Annulé,2025-09-05,2025-09-16,,Claire Bernard,12,
WO3859,EQ085,Nettoyage,Maintenance Robot industriel 85 - Contrôle,Très urgent,Terminé,2025-08-13,2025-08-16,2025-08-16,Sophie Laurent,4,9
WO3860,EQ020,Dépannage urgent,Maintenance Groupe électrogène 20 - Réparation,Programmé,Terminé,2025-08-24,2025-08-30,2025-09-01,Martin Dubois,9,9
WO3861,EQ084,Amélioration,Maintenance Chaudière 84 - Contrôle,Programmé,Annulé,2025-09-22,2025-09-26,,Pierre Moreau,11,
WO3862,EQ023,Amélioration,Maintenance Robot industriel 23 - Remplacement,Programmé,Terminé,2025-06-14,2025-06-21,2025-06-22,Marie Durand,11,3
WO3863,EQ484,Amélioration,Maintenance Échangeur thermique 484 - Vérification,Programmé,Terminé,2025-07-31,2025-08-12,2025-08-12,Pierre Moreau,6,19
WO3864,EQ134,Amélioration,Maintenance Robot industriel 134 - Réparation,Urgent,En cours,2025-10-14,2025-10-28,,Marie Durand,5,
WO3865,EQ414,Dépannage urgent,Maintenance Pompe centrifuge 414 - Contrôle,Urgent,Terminé,2025-07-09,2025-07-19,2025-07-22,Jean Leroy,7,20
WO3866,EQ085,Inspection,Maintenance Robot industriel 85 - Contrôle,Programmé,Annulé,2025-09-22,2025-09-24,,Martin Dubois,7,
WO3867,EQ424,Révision générale,Maintenance Groupe électrogène 424 - Contrôle,Très urgent,Terminé,2025-07-04,2025-07-15,2025-07-19,Claire Bernard,1,6
WO3868,EQ057,Maintenance préventive,Maintenance Échangeur thermique 57 - Contrôle,Normal,Terminé,2025-09-03,2025-09-16,2025-09-17,Pierre Moreau,15,15
WO3869,EQ487,Amélioration,Maintenance Chaudière 487 - Réparation,Normal,Terminé,2025-10-22,2025-10-31,2025-11-02,Jean Leroy,15,15
WO3870,EQ486,Nettoyage,Maintenance Robot industriel 486 - Contrôle,Très urgent,Terminé,2025-07-16,2025-07-18,2025-07-19,Claire Bernard,15,11
WO3871,EQ294,Amélioration,Maintenance Pompe centrifuge 294 - Remplacement,Très urgent,Annulé,2025-05-15,2025-05-22,,Sophie Laurent,4,
WO3872,EQ169,Révision générale,Maintenance Compresseur 169 - Réparation,Programmé,Annulé,2025-07-11,2025-07-24,,Pierre Moreau,6,
